=======================================
svmguide1_fraction:0.1_epochs:200_no of selection:20 2020-09-06 14:00:15.128496
svmguide1 :Budget =  0.1
Validation Accuracy
---------------------------------------------------------------------
|Algo                            |14|28|42|56|70|84|98|112|126|140|154|168|182|196|210|224|238|252|266|280|
| One Step Taylor |86.86868686868686|91.41414141414141|92.92929292929293|93.43434343434343|93.43434343434343|94.44444444444444|93.93939393939394|94.94949494949495|94.94949494949495|93.93939393939394|93.43434343434343|94.44444444444444|94.94949494949495|94.94949494949495|95.45454545454545|94.44444444444444|95.45454545454545|94.44444444444444|94.44444444444444|94.44444444444444|
| Full One Step |86.86868686868686|91.41414141414141|93.43434343434343|92.92929292929293|94.94949494949495|94.94949494949495|94.44444444444444|93.43434343434343|93.93939393939394|93.93939393939394|94.44444444444444|94.94949494949495|94.94949494949495|94.94949494949495|94.94949494949495|94.94949494949495|94.94949494949495|94.94949494949495|94.94949494949495|94.94949494949495|
| Fac Loc Reg One Step |86.86868686868686|91.91919191919192|93.43434343434343|91.41414141414141|93.43434343434343|93.43434343434343|93.93939393939394|93.43434343434343|93.43434343434343|93.93939393939394|93.43434343434343|93.93939393939394|95.95959595959596|95.95959595959596|95.95959595959596|95.95959595959596|95.45454545454545|94.44444444444444|94.44444444444444|94.94949494949495|
| Rand Reg One Step |86.86868686868686|91.91919191919192|93.43434343434343|92.92929292929293|93.93939393939394|94.44444444444444|94.44444444444444|94.94949494949495|94.44444444444444|94.44444444444444|94.94949494949495|94.94949494949495|94.94949494949495|95.95959595959596|95.45454545454545|94.94949494949495|94.94949494949495|94.94949494949495|94.94949494949495|94.94949494949495|
| Facility Location |86.86868686868686|88.88888888888889|90.9090909090909|90.9090909090909|90.9090909090909|90.9090909090909|90.9090909090909|90.9090909090909|91.41414141414141|92.42424242424242|92.92929292929293|92.92929292929293|92.92929292929293|92.42424242424242|92.92929292929293|93.43434343434343|93.43434343434343|93.43434343434343|93.43434343434343|93.43434343434343|
| FASS |86.86868686868686|90.9090909090909|92.92929292929293|92.92929292929293|93.43434343434343|92.92929292929293|93.43434343434343|94.94949494949495|95.45454545454545|95.45454545454545|95.45454545454545|95.45454545454545|95.45454545454545|95.45454545454545|95.45454545454545|95.45454545454545|94.94949494949495|95.45454545454545|95.45454545454545|94.94949494949495|
| Random |86.86868686868686|89.39393939393939|90.9090909090909|90.4040404040404|91.41414141414141|91.41414141414141|91.41414141414141|92.42424242424242|92.42424242424242|92.42424242424242|92.42424242424242|92.42424242424242|92.42424242424242|92.42424242424242|92.42424242424242|93.43434343434343|92.92929292929293|92.92929292929293|92.42424242424242|92.92929292929293|
